,Word,Count
1412,on.,2
1427,obsessed,2
1428,sun,2
1429,u…,2
1430,@jessicatooze,2
1431,hands,2
1432,100%,2
1433,@tizeti,2
1434,@jaybari_toa,2
1435,scrolling,2
1436,frou,2
1437,shares,2
1413,ganda,2
1411,dear,2
1385,i‘m,2
1397,$10,2
1386,upon,2
1387,exactly,2
1388,@netflix?,2
1389,payment,2
1390,immediately,2
1391,various,2
1392,club,2
1393,platforms,2
1394,oops,2
1395,"right,",2
1396,grand,2
1398,"me,",2
1410,eats,2
1399,do…,2
1400,mah,2
1401,become,2
1402,selamat,2
1403,strongly,2
1404,mundial,2
1405,arthdal,2
1406,"things,",2
1407,fuckin,2
1408,means,2
1409,questioning,2
1328,interesting,2
1326,@cdisillusion,2
1439,illustration,2
1325,latest,2
1243,wr,2
1245,late,2
1246,chara:,2
1247,netflix*,2
1248,cheddar,2
1249,instead,2
1250,@therealmikeepps,2
1251,pieces,2
1252,@lilyhuili,2
1253,wanting,2
1254,ray,2
1255,within,2
1256,loves,2
1257,mask,2
1258,hold,2
1259,cry.,2
1260,heck,2
1261,actors,2
1262,dong,2
1263,@c_stroop,2
1264,sucks.,2
1265,john,2
1266,website,2
1267,netflix???,2
1268,locations,2
1242,deserve,2
1241,be…,2
1240,that…,2
1226,better.,2
1216,"you,",2
1663,everyday,2
1217,sick,2
1218,sometime,2
1219,....,2
1220,convicted,2
1221,though.,2
1222,@binsm8ki,2
1223,lame,2
1224,pose,2
1225,@nascar,2
1227,‘lies’,2
1239,#fightforwynonna,2
1228,"again,",2
1229,screens,2
1230,blue,2
1231,songs,2
1232,@cinedatabase,2
1233,dub,2
1234,@rufffe,2
1235,log,2
1236,therefore,2
1237,paul,2
1238,ugh,2
1269,rather,2
1270,seem,2
1271,lovely,2
1312,president,2
1301,european,2
1302,trip,2
1303,to.,2
1304,fall,2
1305,spending,2
1306,@netflix.,2
1307,listening,2
1308,🥵,2
1309,expected,2
1310,afford,2
1311,#wewanteyewitnessseason2,2
1313,incredible,2
1299,#paquitasalas,2
1314,😭😭😭,2
1315,loses,2
1316,weekend…,2
1317,understand,2
1318,5…,2
1319,honestly,2
1320,@priastoric,2
1321,"is,",2
1322,gaming,2
1323,@itispalkova…,2
1324,rights.,2
1300,~,2
1298,details,2
1272,este,2
1284,list.,2
1273,brain,2
1274,jun),2
1275,@ttshirtdesigner,2
1276,fantastic,2
1277,basically,2
1278,heat,2
1279,bank:,2
1280,broke,2
1281,messed,2
1282,figure,2
1283,"""when",2
1285,check…,2
1297,g…,2
1286,touched,2
1287,😕,2
1288,ask,2
1289,feels,2
1290,por,2
1291,anthony,2
1292,atleast,2
1293,yo…,2
1294,"""jessica",2
1295,damn,2
1296,group,2
1438,form,2
1244,birdbox,2
1440,reality,2
1552,(or,2
1582,australian,2
1583,fanart,2
1584,sense,2
1585,deal,2
1586,'dark',2
1587,news,2
1588,survivor,2
1589,country,2
1590,zone,2
1591,tea…,2
1592,awake.,2
1593,johnny,2
1594,ty,2
1595,show...,2
1596,"""the",2
1597,genre:,2
1598,random,2
1599,time!,2
1600,🤩,2
1601,justice,2
1602,mr.iglesias,2
1603,thousands,2
1604,describe,2
1605,noticed,2
1606,wholesome,2
1581,claim,2
1580,whose,2
1579,innocence,2
1565,body,2
1554,sar,2
1555,r,2
1556,uber,2
1557,‘one,2
1558,launching,2
1559,mates,2
1560,james,2
1561,primary,2
1562,@thomyorke,2
1563,original.,2
1564,@itsm0han,2
1566,ante,2
1578,became,2
1567,2020,2
1568,"much,",2
1569,suits,2
1570,mine,2
1571,series!,2
1572,points,2
1573,scale,2
1574,@amc_tv,2
1575,plays,2
1576,emma,2
1577,listened,2
1607,raising,2
1608,#romcom,2
1609,🔍,2
1651,ending:,2
1639,woman,2
1640,@ava,2
1641,@suriyaprakash90,2
1642,reasons,2
1643,files,2
1644,pedretti,2
1645,@syfy,2
1646,known,2
1648,@gagahendricks,2
1649,logged,2
1650,in…,2
1652,@thegrizeldi,2
1637,"yet,",2
1653,@nytimes,2
1654,serial,2
1655,@knicksmemes,2
1656,beyond,2
1657,@jeremypenter,2
1658,announce,2
1659,"time,",2
1660,duration,2
1441,present,2
1662,'office',2
1661,@prisonplanet,2
1638,minds,2
1636,@hobbsandshaw,2
1610,@gastonxcorrea,2
1622,watch?,2
1611,completely,2
1612,town,2
1613,begging,2
1614,cryptocurrency,2
1615,renewing,2
1616,‘the,2
1617,🔥,2
1618,kid.,2
1619,shit.,2
1620,documentaries,2
1621,evans,2
1623,bin:,2
1635,area,2
1624,works,2
1625,#spiderverse,2
1626,followers,2
1627,"comedy,",2
1628,@cryptoboomnews,2
1629,episodic,2
1630,awful,2
1631,loving,2
1632,countries.,2
1633,egypt,2
1634,caught,2
1553,account.,2
1647,spirit,2
1551,4th,2
1481,me!,2
1470,recommendations?,2
1471,el,2
1472,me?,2
1473,"shows,",2
1474,fix.,2
1475,matrix,2
1476,japanese,2
1477,deserves,2
1478,ex,2
1479,3’,2
1480,wimps,2
1482,building,2
1468,w…,2
1483,build,2
1484,pier,2
1485,disappearing,2
1486,"today,",2
1487,“darke…,2
1488,adding,2
1489,les,2
1490,💳526219x1x7xxxxx5,2
1491,takes,2
1492,tryna,2
1493,relationship,2
1469,#nokids,2
1467,"food,",2
1495,20th,2
1453,things:,2
1444,homework,2
1443,awesome,2
1550,#質問箱,2
1442,episodes?,2
1445,snoring,2
1446,hotstar,2
1447,recommendation,2
1448,british,2
1449,2nd,2
1450,#peing,2
1452,8.,2
1454,simple,2
1466,@sarahpinborough,2
1455,"hulu,",2
1456,good?,2
1457,p…,2
1458,d…,2
1459,hilarious!!,2
1460,stopping,2
1461,👍,2
1462,@natashenka007…,2
1463,viewing,2
1464,today's,2
1465,#technews,2
1494,skip,2
1451,tisdale,2
1496,nah,2
1523,"good,",2
1525,accounts,2
1526,#vestiville,2
1527,for…,2
1528,international,2
1529,germany,2
1530,"spiderverse,",2
1531,lower,2
1532,@hideo_kojima_en,2
1533,send,2
1534,again...,2
1535,hoy,2
1536,beauty,2
1537,aren't,2
1538,together.,2
1539,"friend,",2
1540,thunder,2
1541,jackie,2
1542,ps4,2
1543,david,2
1544,smh,2
1545,movies.,2
1497,spent,2
1547,bottom,2
1548,generation,2
1549,listen,2
1524,extremely,2
1546,planet,2
1522,@wideoverload,2
1510,julia,2
1499,car,2
1521,a:,2
1498,malam,2
1502,@singularity_net,2
1503,@neilhimself,2
1501,"honestly,",2
1505,finds,2
1506,laugh,2
1507,dinner,2
1500,@squiggggly,2
1508,@gameofthrones,2
1509,re,2
1504,phone.,2
1511,cannot,2
1516,upgraded,2
1520,promote,2
1512,right.,2
1518,cartoon,2
1517,upset,2
1519,bae.,2
1515,altcoin,2
1513,won't,2
1514,alive,2
6329,shadows,1
6336,😲😲,1
6335,simon,1
6334,@david_avery_,1
6318,🤷🏻‍♀️,1
6333,https://t.co/axmffyn7ge,1
6332,👏🏻🎉👏🏻🎉,1
6331,black(tem,1
6330,https://t.co/ftl9ywjz4f,1
6327,"type,”",1
6328,sailings,1
6326,@jared_wade,1
6319,stark,1
6320,dig,1
6325,man's,1
6324,understatement.,1
6323,"""family",1
6322,#series,1
6321,😱,1
6337,heaven.'…,1
6348,expressed,1
6338,piece…,1
6351,newsies,1
6361,price,1
6360,hasan,1
6359,@exhibiticnist,1
6358,(most,1
6357,running!,1
6356,16.,1
6355,@jonvinyl,1
6354,@yurisch,1
6353,(anthony,1
6352,dragon,1
6350,both…,1
6339,linney,1
6349,bus,1
6316,@podfish,1
6347,deals,1
6346,https://t.co/ilf9wmlslc,1
6345,fine.....malcolm?,1
6344,return.,1
6343,cafe,1
6342,fro…,1
6341,adults:”why,1
6340,shagging,1
6317,pahabol,1
6305,mcu??,1
6315,https://t.co/6bvrd5fv0f,1
6289,hi,1
6287,@emperorbaldur,1
6286,devine’s,1
6285,@blackmirror,1
6284,😻,1
6283,https://t.co/jxdkdildmw,1
6282,#fmcg,1
6281,@vsterort,1
6280,“holiday”,1
6279,two…,1
6278,https://t.co/po66xgpdqu,1
6277,complaining,1
6276,broadway,1
6275,wannabe,1
6274,man’s,1
6273,@shortest_stuff,1
6272,fragmented,1
6271,https://t.co/5bfrahhfjf,1
6363,another…,1
6268,💜,1
6270,zoo,1
6269,reccos?,1
6288,guys!,1
6290,https://t.co/nq3uozmgbg,1
6314,lounar,1
6291,https://t.co/fcrmzsomc0.,1
6313,"show""",1
6312,lucifer!!!,1
6311,killer...,1
6310,actor,1
6309,https://t.co/dmflgz2v93,1
6308,@creamcoin,1
6307,@deankoontz,1
6306,https://t.co/thk19f5gbz,1
6304,"no,",1
6303,@actionzacku,1
6302,"business""",1
6301,hashtag?,1
6300,hoo,1
6299,https://t.co/lx58jvrldl,1
6298,toda…,1
6297,https://t.co/98oo9t0equ,1
6296,"stellar,",1
6295,https://t.co/xyfnjwrgje,1
6294,@nike,1
6293,@hasanminhaj,1
6292,@roxcvb,1
6362,days????????,1
6416,vonda,1
6364,jsksj,1
6438,rele…,1
6436,visuals,1
6435,100%!!,1
6434,:c,1
6433,https://t.co/ffnehiwn2b,1
6432,rake,1
6431,@xrpcenter,1
6430,https://t.co/vlcjr42b7d,1
6429,revi…,1
6428,https://t.co/axwecd0awh,1
6427,https://t.co/t69orx4pt1,1
6426,7),1
6425,https://t.co/kida4nbyya,1
6424,folks.,1
6423,https://t.co/afdmbsdct2,1
6422,grandfather,1
6421,nakapag,1
6420,hello,1
6419,moved.,1
6418,💗🧁,1
6417,cultivating,1
6415,@demouga,1
6437,deadline,1
6439,badly,1
6365,stayed,1
6440,pedestrian,1
6460,https://t.co/okxneq0kjm,1
6459,❤️🌧,1
6266,staffel,1
6458,frustrating,1
6457,https://t.co/i4bnzen3pk,1
6456,opponents,1
6455,https://t.co/2tnwr8l1hp,1
6454,hack”,1
6453,tweakin,1
6452,letterkenny,1
6451,over”,1
6450,le,1
6449,"korean,",1
6448,@drewthompson07,1
6447,#kag2020,1
6446,dress,1
6445,cause…,1
6444,https://t.co/qft7ttxohl,1
6443,bummed,1
6442,😜😂,1
6441,#ourplanet,1
6414,"god,",1
6413,https://t.co/npmex4lq5u,1
6412,(2018),1
6411,along.,1
6386,"3,",1
6385,⋆｡,1
6384,wa…,1
6383,da…,1
6382,@buncheeksjin,1
6381,13th,1
6380,bianca,1
6379,https://t.co/6fyfdzpod1,1
6378,pc,1
6377,uncapped,1
6376,https://t.co/lpixt3kzea,1
6375,@yisushm,1
6374,https://t.co/k3o2dvoaby,1
6373,beguiled',1
6372,wifi,1
6371,@netflixwatchclb,1
6370,@hyder_mansour,1
6369,orig…,1
6368,offizieller,1
6367,interview.,1
6366,@aranda_gayle,1
6387,@oatzthegreat,1
6388,eighties-inspired,1
6389,homely,1
6401,https://t.co/mu9ecfk0fn,1
6410,merry,1
6409,explains,1
6408,https://t.co/r8f73bo4t9,1
6407,sometime....yes,1
6406,paiiinful.,1
6405,#epicchristianfails,1
6404,https://t.co/msgwcjdf8z,1
6403,https://t.co/cslauw661i,1
6402,thrown,1
6400,no?,1
6390,slots,1
6399,https://t.co/izpqp5r42h,1
6398,is!,1
6397,smartload,1
6396,https://t.co/jltdwfsmpo,1
6395,$500m,1
6394,🖤🖤🖤🖤🖤,1
6393,ratatouille,1
6392,jul,1
6391,@cassandrarules,1
6267,good-,1
6156,gonna:,1
6265,@miazephyr,1
6140,https://t.co/omnijgx0qr,1
6138,@seraphing,1
6137,"langit""",1
6136,seeming,1
6135,crush,1
6134,performance!,1
6133,wala,1
6132,https://t.co/jlov9m3gqs,1
6131,https://t.co/biahbm9hij,1
6130,#media,1
6129,woo,1
6128,#wypipo,1
6127,"fr,",1
6126,@crackbandicoot,1
6125,"sign-up,",1
6124,scream,1
6123,wife,1
6122,killeen,1
6121,introducing,1
6120,-&gt;,1
6119,@beerhuntersta,1
6118,id,1
6139,fire,1
6141,leclerc,1
6166,🙏🙏🙏,1
6142,"pipoca,",1
6164,bloodline,1
6163,dns:,1
6162,https://t.co/e2wkkepeso,1
6161,ho…,1
6160,likely,1
6159,@theplaylist,1
6158,🙏🏻,1
6157,collaboration,1
6155,"school),",1
6154,politics,1
6153,@paulineweston2,1
6152,now.....,1
6151,@__mykba,1
6150,‘prism’,1
6149,@fliccsbeats,1
6148,late…,1
6147,https://t.co/biqfp8wp5l,1
6146,college,1
6145,ryan,1
6144,rotten,1
6143,olmayan,1
6117,job.,1
6116,"noon,",1
6115,@btaeuber,1
6114,ashley.,1
6089,nuggets,1
6088,https://t.co/uu8jrpyfqb,1
6087,wasn’t…,1
6086,@pinniesh,1
6085,match?,1
6084,able),1
6083,o,1
6082,recap,1
6081,https://t.co/lpikuvzhfz,1
6080,tv…,1
6079,amazing!!!,1
6078,show!!,1
6077,"leave""",1
6076,sjsjsklsj,1
6075,@michaeltoole,1
6074,congrats!,1
6073,morgan!,1
6072,https://t.co/xvt6bv1twq,1
6071,#pihu,1
6462,atmosphere?,1
6070,nibba.,1
6090,visual,1
6091,agreement,1
6092,stuffed,1
6104,option.,1
6113,35,1
6112,especially,1
6111,c4:e7,1
6110,@randomaccessme_,1
6109,like:,1
6108,gives,1
6107,appstore,1
6106,mannn,1
6105,"orleans,",1
6103,boyfriend.,1
6093,@combatcoven,1
6102,extravaganza,1
6101,normal,1
6100,fist,1
6099,https://t.co/egnohquwim,1
6098,https://t.co/7cmvj6rtfd,1
6097,@nanagsfunkyjunk,1
6096,throug…,1
6095,jharrel,1
6094,https://t.co/w2ndzflgso,1
6165,#simba,1
6167,mickey,1
6264,themselves,1
6240,#girlfriendsguidetodivorce,1
6238,insufferable,1
6237,https://t.co/4infxvixa6,1
6236,heartbreak,1
6235,deaths.,1
6234,bruh,1
6233,‘,1
6232,image,1
6231,https://t.co/pp0u7eihsr,1
6230,robot,1
6229,mtv,1
6228,cinnamon,1
6227,https://t.co/ro0pnt8g7h,1
6226,🤷🏻‍♂️,1
6225,https://t.co/icdpheh5ix,1
6224,https://t.co/iah2h82la0,1
6223,tfw,1
6222,slowly,1
6221,&amp;…,1
6220,lilys,1
6219,room.,1
6218,paying,1
6239,immediately.,1
6241,"christians""",1
6168,that😂,1
6242,invitations,1
6263,https://t.co/5mzcqncbwk,1
6262,"comedic,",1
6261,vyprvpn,1
6260,"others,",1
6259,"401,",1
6258,https://t.co/gf6mviajlf,1
6257,process,1
6256,@netflixisajoke,1
6255,feature,1
6254,papel,1
6253,thrones,1
6252,@teelawon4ever,1
6251,https://t.co/g84ufpg7lo,1
6250,📽,1
6249,"bug,",1
6248,https://t.co/ww40kyq16w,1
6247,neve…,1
6246,dropped.,1
6245,laundry,1
6244,seen…,1
6243,https://t.co/7baumttrgq,1
6217,one.,1
6216,“did,1
6215,https://t.co/2q2q47qqzv…,1
6214,far.,1
6189,https://t.co/bzdrvt6jow,1
6188,@thecoachhester,1
6187,@foxspiritbooks,1
6186,https://t.co/khi3n1qxpf,1
6185,1993,1
6184,column,1
6183,@joe_hill,1
6182,basis,1
6181,https://t.co/8rvmcgydhj,1
6180,try…,1
6179,@balestrapatrick,1
6178,https://t.co/qnkvnuexa8,1
6177,(amazon,1
6176,💃🏽💃🏽💃🏽,1
6175,entrou,1
6174,khaameu,1
6173,sir,1
6172,#icon,1
6171,session,1
6170,thennnn,1
6169,esta…,1
6190,profiles…,1
6191,entram,1
6192,"#alteredcarbon,",1
6204,$btc,1
6213,naw,1
6212,@tresmoov_,1
6211,matt,1
6210,https://t.co/d5wdjqivom,1
6209,@damnumannyfresh,1
6208,leans,1
6207,ok.,1
6206,lang,1
6205,mz?,1
6203,@chrisloesch,1
6193,sealed,1
6202,popsicles.,1
6201,https://t.co/1rcnkwslps,1
6200,favorite/classic…,1
6199,https://t.co/uftipkeemm,1
6198,entertaining!,1
6197,best!!,1
6196,location,1
6195,hottest,1
6194,internal,1
6461,alll,1
6685,thoes,1
6463,pics.,1
6734,deluxe,1
6732,”investors,1
6731,@fluffyguy's,1
6730,accident,1
6729,adoption,1
6728,promising,1
6727,fellow,1
6726,productive,1
6725,https://t.co/w1s7vlxyef,1
6724,translation,1
6723,east?,1
6722,entertaining.,1
6721,https://t.co/gzkxoa7ibo,1
6720,quite),1
6719,https://t.co/5zz5fppnha,1
6718,https://t.co/hu697br1du,1
6717,unit,1
6716,inaugural,1
6715,#hildatheseries,1
6714,@nikocsfb,1
6713,spot,1
6712,@marcus_sniffles,1
6733,exclusives,1
6735,monty,1
6759,article.,1
6736,https://t.co/rjqqyvh2iz,1
6757,released!!!,1
6756,https://t.co/tutfnsuwoj,1
6755,chefs,1
6754,kanye,1
6753,https://t.co/iwkd0skqrg,1
6752,@carambs,1
6751,pannunga...,1
6750,#freenetflix,1
6749,70’s,1
6748,#braceletsegypt,1
6747,withdrawals,1
6746,shitty,1
6745,‘my,1
6744,spiderman:,1
6743,😩😩😩,1
6742,guessing,1
6741,too:,1
6740,https://t.co/tiibwdwpwu,1
6739,https://t.co/xtebxhfoxh,1
6738,creepy,1
6737,https://t.co/ohi9xs6dgj,1
6711,tacos,1
6710,cousins!!!❤️,1
6709,"15,",1
6708,#originalcontentpodcast,1
6683,"open,",1
6682,@so_many_shows,1
6681,providing,1
6680,recommendable,1
6679,@ayeyozell,1
6678,"delvey,",1
6677,realize,1
6676,https://t.co/8yjvcpvrbh,1
6675,class.,1
6674,@9younas,1
6673,i*,1
6672,https://t.co/e7w4qbl7f0,1
6671,office?!,1
6670,it:,1
6669,volume,1
6668,"subscribe,",1
6667,@itsamilligan,1
6666,@newonnetflixuk,1
6665,https://t.co/qqrebxmasl,1
6664,person🙂,1
6663,third,1
6684,2⃣,1
6068,@prestonpans,1
6686,again!,1
6698,whats,1
6707,https://t.co/rd8zy04yc3,1
6706,frontier,1
6705,"art,",1
6704,sometimes,1
6703,@hanstran201,1
6702,doll.,1
6701,office:,1
6700,#mrkmediaworld,1
6699,"yes,…",1
6697,https://t.co/jilhjgmyzw,1
6687,etc.,1
6696,keepers,1
6695,dark*,1
6694,shout!,1
6693,"release,",1
6692,https://t.co/dogywmo7y5,1
6691,shows/movies,1
6690,nope-too,1
6689,💚,1
6688,academic,1
6758,treasure,1
6760,ticket,1
6661,😍😅,1
6833,knees.,1
6831,appears,1
6830,@mariahcarey,1
6829,waaaay,1
6828,tt,1
6827,kangana's,1
6826,@oompaloompabih,1
6825,contracts,1
6824,@amg133,1
6823,"50,666",1
6822,"""rolling",1
6821,watch:,1
6820,busy,1
6819,@storyoftucks,1
6818,https://t.co/zevssuxyfn,1
6817,oven,1
6816,bill,1
6815,yell,1
6814,@3illsweet,1
6813,&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,1
6812,500,1
6811,"instagram,",1
6832,https://t.co/fvxkwnyihu,1
6834,"kubrick,",1
6761,romona,1
6835,https://t.co/w3kpxtxvbn,1
6856,piracy.,1
6855,now..😆,1
6854,family's,1
6853,@theinterceptbr,1
6852,embarrassment,1
6851,los,1
6850,https://t.co/mg1kaftihv,1
6849,@mcastimovies,1
6848,satnight,1
6847,#selfcarestrong,1
6846,"young,",1
6845,payday,1
6844,mcdooo,1
6843,second…,1
6842,pliiiiz,1
6841,romantic,1
6840,"seriously,",1
6839,tries,1
6838,sufficiently,1
6837,1-…,1
6836,https://t.co/3paebbjmmz,1
6810,https://t.co/11tjadtkdr,1
6809,https://t.co/ouche27w9y,1
6808,https://t.co/64qnzftes2,1
6807,witcher,1
6782,purevpn.,1
6781,#republicansareobsolete,1
6780,experien…,1
6779,@zyraclaudius,1
6778,few.,1
6777,yeah!!!,1
6776,@bfaith_22,1
6775,doco,1
6774,https://t.co/htifnnfarj,1
6773,torrents,1
6772,dick.,1
6771,choice,1
6770,device,1
6769,@rochelleokoye,1
6768,barbie,1
6767,shipps,1
6766,https://t.co/xiosohrsx5,1
6765,@mackin_john,1
6764,https://t.co/gnky8enbsk,1
6763,passport,1
6762,starbucks,1
6783,zombie,1
6784,@altssup,1
6785,/r/dankmemes,1
6797,#prettylittleliars,1
6806,https://t.co/niherqy4sn…,1
6805,bed.,1
6804,anniversaries,1
6803,seeds,1
6802,couch,1
6801,@instanthotelau,1
6800,😭😭😭💀,1
6799,@danielleaddams,1
6798,#heatwaveuk,1
6796,vlog,1
6786,composers.,1
6795,#goodflick,1
6794,st.,1
6793,),1
6792,show!!!,1
6791,#sense8,1
6790,point.,1
6789,shat,1
6788,uns…,1
6787,wishing,1
6662,@thingofgold,1
6660,ha!,1
6464,true-crime,1
6536,singing,1
6534,“you”,1
6533,https://t.co/n38wpqtevf,1
6532,"404,",1
6531,@daniel_sloss,1
6530,@realdonaldtrump,1
6529,https://t.co/llwzf7patv,1
6528,@freelegalvice,1
6527,geographi…,1
6526,ep4,1
6525,“i’m,1
6524,@ramprasad_c,1
6523,wishlist####,1
6522,#icecream4breakfast,1
6521,#going,1
6520,bebe,1
6519,@exexmodo,1
6518,empty,1
6517,"performance,",1
6516,filme,1
6515,https://t.co/fy53ngr20v,1
6514,#geek,1
6535,https://t.co/hr2dhahqzi,1
6537,quickly,1
6561,explanation,1
6538,🤨🤔☹️,1
6559,worlds,1
6558,purchase,1
6557,cancelled.,1
6556,caralho,1
6555,ver.),1
6554,teenie,1
6553,introduction,1
6552,hookup,1
6551,rosebud!!!!,1
6550,#win,1
6549,reason...,1
6548,"phenomenal,",1
6547,cowards,1
6546,improvement,1
6545,disappoints,1
6544,watching!,1
6543,https://t.co/je2mml0c5e,1
6542,@akam1129,1
6541,enter:,1
6540,wringer,1
6539,@johndiesattheen,1
6513,east??,1
6512,recap.,1
6511,https://t.co/hocr62j65a,1
6510,$2,1
6485,way?,1
6484,til,1
6483,https://t.co/i35csakt6r,1
6482,ditched,1
6481,❤️🥰😉,1
6480,maaaaaaaan,1
6479,columbia,1
6478,show!!!!,1
6477,nba,1
6476,father,1
6475,@netflixhelps…,1
6474,https://t.co/hfo6n1xptm,1
6473,⁦@zdnet⁩,1
6472,@senschumer,1
6471,mop:,1
6470,https://t.co/g5taeq5m8l,1
6469,https://t.co/l3n6by0y1m,1
6468,@itsnickimnj,1
6467,convenience...,1
6466,lessssss,1
6465,that!,1
6486,conference,1
6487,verge,1
6488,https://t.co/zvvv5vcghs,1
6500,risks,1
6509,abandon,1
6508,https://t.co/g42kaq8u4k,1
6507,ahaha.,1
6506,caine),1
6505,explain,1
6504,#social,1
6503,butthead,1
6502,sinking,1
6501,pornhub,1
6499,message!,1
6489,flop,1
6498,ther…,1
6497,https://t.co/s2kio7mwsy,1
6496,slave,1
6495,#starwars,1
6494,2021....,1
6493,compare…,1
6492,indoors,1
6491,"""original",1
6490,https://t.co/2zqfzme5cg,1
6560,https://t.co/yikeu3d1ls,1
6562,months!,1
6659,mt.,1
6635,#pusb,1
6633,re-dub,1
6632,jinn,1
6631,@jorgeberry,1
6630,à,1
6629,corporate,1
6628,failed.,1
6627,xiaomi,1
6626,dunno,1
6625,@jarridwilson,1
6624,story-how,1
6623,breath.,1
6622,mail,1
6621,50php,1
6620,lord,1
6619,bong-soon-,1
6618,@steipete,1
6617,@sscctampa,1
6616,"ac,",1
6615,guitar!,1
6614,"constantine,",1
6613,https://t.co/a3yuniklio,1
6634,harne…,1
6636,countries,1
6563,@whentheyseeus,1
6637,so!,1
6658,@theblackpanther,1
6657,enclosed,1
6656,@angel_xx_1,1
6655,proof,1
6654,"""you""",1
6653,vineet!,1
6652,disgusting,1
6651,bæ,1
6650,https://t.co/rbfqnysxsy,1
6649,🥺💓,1
6648,@willishl,1
6647,#iglesias,1
6646,"""evangelion"".)",1
6645,pleas,1
6644,[techcrunch],1
6643,tenes,1
6642,means!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!…,1
6641,man.,1
6640,https://t.co/81h2a3yutr,1
6639,#freeevent,1
6638,💅🏻,1
6612,income,1
6611,@1956bbay,1
6610,@jeopardy,1
6609,https://t.co/osfp6cyis3,1
6584,y’all..,1
6583,llss!!,1
6582,https://t.co/mfxve7gyhf,1
6581,him/her/it.,1
6580,banging.,1
6579,in?,1
6578,storms,1
6577,pword,1
6576,@adoreherophine,1
6575,https://t.co/q0hwyo2h1m,1
6574,https://t.co/umwfa37vhl,1
6573,"spiderverse""",1
6572,"mythos,",1
6571,accent,1
6570,jennifer,1
6569,culinary,1
6568,f*uck,1
6567,https://t.co/tlwws1o8qz,1
6566,re-release,1
6565,https://t.co/azcsaodeqo,1
6564,multiverse,1
6585,recomiendo,1
6586,https://t.co/1gemujbxsl,1
6587,https://t.co/fnxpvpgbhf,1
6599,political,1
6608,airing,1
6607,password.,1
6606,rings,1
6605,science.,1
6604,@christineeasda1,1
6603,am@going,1
6602,https://t.co/679ljl3cge,1
6601,booty,1
6600,@danmajdali,1
6598,lakewood,1
6588,tweeted,1
6597,outlander,1
6596,"herrmann,",1
6595,sell,1
6594,pontiac,1
6593,jack,1
6592,@scottdaniel,1
6591,https://t.co/1dxpgkisgb,1
6590,jacked,1
6589,datos,1
6069,@mourningwoody,1
5844,https://t.co/nwwbpk8zkv,1
6067,scandinavian,1
5547,#alwaysbemymaybe,1
5545,"wow,",1
5544,fight.,1
5543,cr…,1
5542,👎🏻,1
5541,natalie...,1
5540,chemistry,1
5539,dudes!!,1
5538,@mikehaimoto,1
5537,*now,1
5536,thinks,1
5535,bih,1
5534,expanse,1
5533,bi…,1
5532,@jonacuff,1
5531,https://t.co/w1lumm7gpi,1
5530,scooby-doo,1
5529,"night,",1
5528,@leestarr4,1
5527,retweet!,1
5526,@lagos_tenant,1
5525,ragnarok,1
5546,https://t.co/ryxamsuvok,1
5548,https://t.co/r6cjsheo5k,1
5572,*smirks,1
5549,"four,",1
5570,leftist,1
5569,reccomendations,1
5568,‘haunting,1
5567,deny,1
5566,own🥰,1
5565,5th,1
5564,@andreze,1
5563,crown”,1
5562,uhhhh...,1
5561,https://t.co/s3tx7orkif,1
5560,⊹,1
5559,even!!,1
5558,@fangirlmash,1
5557,rewatch,1
5556,@nekokasune45,1
5555,be...,1
5554,te,1
5553,fart,1
5552,[video],1
5551,https://t.co/lvodepgvja,1
5550,@olgaper65487606,1
5524,vou,1
5523,@kristavernoff,1
5522,"ugh,",1
5521,"flat,",1
5496,https://t.co/mcwqgt8btq,1
5495,@limbothelost,1
5494,cable?,1
5493,https://t.co/teu2qwh11n,1
5492,https://t.co/ydchbzzq9w,1
5491,chan,1
5490,verse..,1
5489,https://t.co/pz2vmpuczh,1
5488,"funny,",1
5487,manquer,1
5486,tripping,1
5485,#roughingit,1
5484,https://t.co/xbp9xacen6,1
5483,@daniell73522679,1
5482,kin…,1
5481,https://t.co/0ooxiuepfq,1
5480,week:,1
5479,proposed,1
5478,hop,1
5477,https://t.co/wkp8wvrf58,1
5476,goblin,1
5497,https://t.co/glpxkppfz5,1
5498,tom,1
5499,https://t.co/staxqxheiu,1
5511,ground,1
5520,brokerages,1
5519,fortnight,1
5518,🤦🏾‍♂️,1
5517,lost…,1
5516,asap.,1
5515,https://t.co/ezo1dedviq,1
5514,complaining.,1
5513,though…,1
5512,chairman,1
5510,switched,1
5500,bisa,1
5509,yg’s,1
5508,late-night,1
5507,$’s,1
5506,@claudaoz,1
5505,https://t.co/vadtrchmdn,1
5504,"cama,",1
5503,beauty!,1
5502,😒,1
5501,cliffhanger,1
5571,@0410minnie,1
5573,#slowwindbytjay,1
5474,@jeremylevine92,1
5646,turning,1
5644,glass,1
5643,https://t.co/c4eqgrljxk,1
5642,anuna,1
5641,breakout,1
5640,guess.,1
5639,"amusement,",1
5638,https://t.co/etdnovcar0,1
5637,me...,1
5636,arabia,1
5635,#immersiveexperience,1
5634,#shortfilm,1
5633,@hemanthrj,1
5632,https://t.co/klrauypfro,1
5631,https://t.co/r4zjeeb7xr,1
5630,(chance,1
